Time_Index,ng,electricity
5259,25.4,87.7
5260,25.4,104.36
5261,25.4,126.07
5262,25.4,128.32
5263,25.4,108.15
5264,25.4,87.84
5265,25.4,72.05
5266,25.4,61.48
5267,25.4,36.88
5268,25.4,-2.88
5269,25.4,-10.06
5270,25.4,-10.06
5271,25.4,0
5272,25.4,55
5273,25.4,105
5274,25.4,97.94
5275,25.4,125.93
5276,25.4,134.25
5277,25.4,112.74
5278,25.4,102.78
5279,25.4,96.63
5280,25.4,88.79
5281,25.4,88.52
5282,25.4,88.06
5283,25.4,88.41
5284,25.4,96.11
5285,25.4,110.91
5286,25.4,124.95
5287,25.4,117.76
5288,25.4,106.84
5289,25.4,86.1
5290,25.4,71.6
5291,25.4,50.26
5292,25.4,40.49
5293,25.4,29.99
5294,25.4,38.21
5295,25.4,57.45
5296,25.4,80.22
5297,25.4,101.77
5298,25.4,100
5299,25.4,138.77
5300,25.4,135
5301,25.4,102
5302,25.4,93.56
5303,25.4,98.12
5304,25.4,73.76
5305,25.4,51.88
5306,25.4,36.28
5307,25.4,52.8
5308,25.4,33.49
5309,25.4,79.35
5310,25.4,82.72
5311,25.4,52.48
5312,25.4,30.97
5313,25.4,8.53
5314,25.4,0.21
5315,25.4,-0.48
5316,25.4,-0.89
5317,25.4,-3
5318,25.4,-10
5319,25.4,-8.88
5320,25.4,-0.9
5321,25.4,40.2
5322,25.4,83.83
5323,25.4,127.01
5324,25.4,132.32
5325,25.4,119.9
5326,25.4,116
5327,25.4,87.5
5328,25.4,96.63
5329,25.4,91.93
5330,25.4,89.07
5331,25.4,86.4
5332,25.4,88.92
5333,25.4,97.93
5334,25.4,77.13
5335,25.4,31.95
5336,25.4,0.2
5337,25.4,-3
5338,25.4,-12.2
5339,25.4,-22.49
5340,25.4,-47.56
5341,25.4,-52.04
5342,25.4,-30
5343,25.4,-10.08
5344,25.4,-1.3
5345,25.4,48.77
5346,25.4,107.98
5347,25.4,128.49
5348,25.4,136.91
5349,25.4,119.9
5350,25.4,107.95
5351,25.4,109.41
5352,25.4,107.81
5353,25.4,105.29
5354,25.4,101.46
5355,25.4,105.49
5356,25.4,117.98
5357,25.4,114.34
5358,25.4,84
5359,25.4,27.98
5360,25.4,0
5361,25.4,-5.01
5362,25.4,-14.99
5363,25.4,-32.93
5364,25.4,-59.97
5365,25.4,-50.1
5366,25.4,-31.4
5367,25.4,-5.24
5368,25.4,0.66
5369,25.4,90.02
5370,25.4,132
5371,25.4,138.93
5372,25.4,127.68
5373,25.4,109.99
5374,25.4,97.28
5375,25.4,104.38
5376,25.4,91.84
5377,25.4,85.3
5378,25.4,85.5
5379,25.4,86.31
5380,25.4,86.41
5381,25.4,112.64
5382,25.4,119.68
5383,25.4,99.39
5384,25.4,63.7
5385,25.4,40.12
5386,25.4,16.04
5387,25.4,0.9
5388,25.4,-3
5389,25.4,-10.06
5390,25.4,10
5391,25.4,48.04
5392,25.4,88.65
5393,25.4,121.23
5394,25.4,198.98
5395,25.4,219.99
5396,25.4,128.92
5397,25.4,106.55
5398,25.4,99.99
5399,25.4,99.38
5400,25.4,87.72
5401,25.4,85.59
5402,25.4,87.2
5403,25.4,89
5404,25.4,99.36
5405,25.4,124.21
5406,25.4,132.32
5407,25.4,117.89
5408,25.4,100.1
5409,25.4,73.98
5410,25.4,56.03
5411,25.4,43.01
5412,25.4,40.5
5413,25.4,48
5414,25.4,64.16
5415,25.4,85.1
5416,25.4,102.93
5417,25.4,118.3
5418,25.4,189.46
5419,25.4,192.84
5420,25.4,126.69
5421,25.4,112
5422,25.4,104.92
5423,25.4,87.88
5424,25.4,89.9
5425,25.4,86.6
5426,25.4,90.3
5427,25.4,90.42
5428,25.4,103.11
5429,25.4,124.38
5430,25.4,132.43
5431,25.4,122.61
5432,25.4,113.29
5433,25.4,100
5434,25.4,94.3
5435,25.4,83.04
5436,25.4,77
5437,25.4,74.74
5438,25.4,79.32
5439,25.4,91.02
5440,25.4,100.8
5441,25.4,111.48
5442,25.4,155
5443,25.4,205.38
5444,25.4,143.89
5445,25.4,118.65
5446,25.4,108
5447,25.4,104.5
5448,25.4,102.71
5449,25.4,98.37
5450,25.4,89.37
5451,25.4,90
5452,25.4,102.05
5453,25.4,112.16
5454,25.4,112.66
5455,25.4,104.84
5456,25.4,80.11
5457,25.4,52.59
5458,25.4,18.31
5459,25.4,9.91
5460,25.4,-0.14
5461,25.4,-0.2
5462,25.4,-3
5463,25.4,-10.05
5464,25.4,29.9
5465,25.4,100.59
5466,25.4,109.4
5467,25.4,126.95
5468,25.4,121.47
5469,25.4,111.4
5470,25.4,93.54
5471,25.4,84
5472,25.4,73.11
5473,25.4,83.45
5474,25.4,82.1
5475,25.4,84.22
5476,25.4,89.03
5477,25.4,120.42
5478,25.4,126.53
5479,25.4,120
5480,25.4,110.01
5481,25.4,100
5482,25.4,89.6
5483,25.4,74.39
5484,25.4,53.5
5485,25.4,47.71
5486,25.4,54.25
5487,25.4,78.49
5488,25.4,96.97
5489,25.4,125.76
5490,25.4,208.73
5491,25.4,219.25
5492,25.4,160.79
5493,25.4,131.75
5494,25.4,116.18
5495,25.4,107.1
5496,25.4,105.74
5497,25.4,100.81
5498,25.4,98
5499,25.4,103.02
5500,25.4,103.29
5501,25.4,100.83
5502,25.4,98.23
5503,25.4,99.75
5504,25.4,81.67
5505,25.4,68.99
5506,25.4,48
5507,25.4,33
5508,25.4,27.1
5509,25.4,19.28
5510,25.4,30.55
5511,25.4,56.06
5512,25.4,84.59
5513,25.4,112.58
5514,25.4,132.77
5515,25.4,141.82
5516,25.4,125.03
5517,25.4,116.11
5518,25.4,105.69
5519,25.4,107.44
5520,25.4,106.14
5521,25.4,100
5522,25.4,98.61
5523,25.4,96.7
5524,25.4,96.1
5525,25.4,92.3
5526,25.4,86.93
5527,25.4,83.15
5528,25.4,75.35
5529,25.4,62.56
5530,25.4,15.3
5531,25.4,8.93
5532,25.4,10
5533,25.4,0
5534,25.4,0
5535,25.4,17.3
5536,25.4,68.41
5537,25.4,83.96
5538,25.4,104.78
5539,25.4,111.73
5540,25.4,109.97
5541,25.4,111.45
5542,25.4,99.51
5543,25.4,97.39
5544,25.4,90.1
5545,25.4,88.7
5546,25.4,84.86
5547,25.4,84.5
5548,25.4,86.77
5549,25.4,122.85
5550,25.4,149.77
5551,25.4,128.65
5552,25.4,112.58
5553,25.4,96.08
5554,25.4,88.71
5555,25.4,83.22
5556,25.4,77.99
5557,25.4,78.95
5558,25.4,79.2
5559,25.4,80.3
5560,25.4,98.67
5561,25.4,107.04
5562,25.4,160
5563,25.4,200.94
5564,25.4,138.98
5565,25.4,101.05
5566,25.4,86.33
5567,25.4,92.86
5568,25.4,88.36
5569,25.4,86.77
5570,25.4,86.23
5571,25.4,83.14
5572,25.4,86.79
5573,25.4,119.76
5574,25.4,120.71
5575,25.4,109.29
5576,25.4,102.24
5577,25.4,60.58
5578,25.4,46.91
5579,25.4,32.85
5580,25.4,16.07
5581,25.4,8.25
5582,25.4,27.21
5583,25.4,49.92
5584,25.4,100.26
5585,25.4,116.84
5586,25.4,123.66
5587,25.4,145.08
5588,25.4,120
5589,25.4,103.42
5590,25.4,94.69
5591,25.4,84.9
5592,25.4,76.4
5593,25.4,62.14
5594,25.4,51.36
5595,25.4,49.9
5596,25.4,54
5597,25.4,80.59
5598,25.4,87.15
5599,25.4,86.5
5600,25.4,51
5601,25.4,-4.24
5602,25.4,-10.5
5603,25.4,-19
5604,25.4,-31.73
5605,25.4,-29.1
5606,25.4,-21.04
5607,25.4,-16.56
5608,25.4,-2
5609,25.4,67.21
5610,25.4,102.1
5611,25.4,136.67
5612,25.4,128.63
5613,25.4,102.37
5614,25.4,85.49
5615,25.4,77.87
5616,25.4,70.59
5617,25.4,76.07
5618,25.4,58
5619,25.4,49.9
5620,25.4,62.4
5621,25.4,89
5622,25.4,62.74
5623,25.4,46.6
5624,25.4,16
5625,25.4,-6.96
5626,25.4,-19.43
5627,25.4,-21
5628,25.4,-28.96
5629,25.4,-26.75
5630,25.4,-15.53
5631,25.4,-10.05
5632,25.4,0
5633,25.4,90
5634,25.4,112.65
5635,25.4,114.7
5636,25.4,111.18
5637,25.4,96.07
5638,25.4,79.15
5639,25.4,51.28
5640,25.4,40.7
5641,25.4,33.02
5642,25.4,17
5643,25.4,9.4
5644,25.4,6.85
5645,25.4,15.08
5646,25.4,27.73
5647,25.4,29.99
5648,25.4,1.26
5649,25.4,-0.79
5650,25.4,-3.97
5651,25.4,-0.08
5652,25.4,-1
5653,25.4,-10
5654,25.4,-10.08
5655,25.4,-10.06
5656,25.4,-2
5657,25.4,50.2
5658,25.4,98.85
5659,25.4,118.7
5660,25.4,123.99
5661,25.4,119.86
5662,25.4,100.84
5663,25.4,94.4
5664,25.4,102
5665,25.4,98.38
5666,25.4,97.89
5667,25.4,98.93
5668,25.4,102.81
5669,25.4,99.9
5670,25.4,99.07
5671,25.4,73.31
5672,25.4,15
5673,25.4,-0.02
5674,25.4,-6.84
5675,25.4,-18.64
5676,25.4,-40.35
5677,25.4,-44.92
5678,25.4,-29.07
5679,25.4,-10.05
5680,25.4,-3.66
5681,25.4,67.56
5682,25.4,90.1
5683,25.4,80.19
5684,25.4,71.3
5685,25.4,64.14
5686,25.4,49.39
5687,25.4,0.39
5688,25.4,0.92
5689,25.4,0
5690,25.4,-0.75
5691,25.4,-0.57
5692,25.4,0
5693,25.4,0.05
5694,25.4,-0.01
5695,25.4,0
5696,25.4,-1.39
5697,25.4,-6.07
5698,25.4,-10.1
5699,25.4,-15.5
5700,25.4,-19.37
5701,25.4,-20.47
5702,25.4,-10.07
5703,25.4,-5.35
5704,25.4,-2.5
5705,25.4,59.2
5706,25.4,106.6
5707,25.4,122.23
5708,25.4,107.92
5709,25.4,101.05
5710,25.4,92.49
5711,25.4,92.11
5712,25.4,81.56
5713,25.4,79.87
5714,25.4,75.97
5715,25.4,79.02
5716,25.4,82.6
5717,25.4,112.09
5718,25.4,109.04
5719,25.4,90
5720,25.4,72.5
5721,25.4,32
5722,25.4,13.38
5723,25.4,5
5724,25.4,5
5725,25.4,16.34
5726,25.4,24.39
5727,25.4,38.24
5728,25.4,98.85
5729,25.4,114.09
5730,25.4,186
5731,25.4,224.28
5732,25.4,142.35
5733,25.4,111
5734,25.4,106.6
5735,25.4,98.58
5736,25.4,89.69
5737,25.4,85.3
5738,25.4,85.3
5739,25.4,86
5740,25.4,96.2
5741,25.4,120.36
5742,25.4,133.26
5743,25.4,110.31
5744,25.4,83.98
5745,25.4,72.32
5746,25.4,28.37
5747,25.4,4.01
5748,25.4,0.19
5749,25.4,1.13
5750,25.4,23.12
5751,25.4,45.4
5752,25.4,88.93
5753,25.4,116.06
5754,25.4,225
5755,25.4,211.77
5756,25.4,120.95
5757,25.4,105.43
5758,25.4,92.67
5759,25.4,90.75
5760,25.4,91.5
5761,25.4,87.7
5762,25.4,88.98
5763,25.4,91.22
5764,25.4,91.73
5765,25.4,113.96
5766,25.4,128.4
5767,25.4,121
5768,25.4,105.4
5769,25.4,87.65
5770,25.4,68.97
5771,25.4,34.95
5772,25.4,10.04
5773,25.4,4.87
5774,25.4,54.88
5775,25.4,78.57
5776,25.4,91.77
5777,25.4,110.61
5778,25.4,196.29
5779,25.4,198.89
5780,25.4,125.29
5781,25.4,112
5782,25.4,100.01
5783,25.4,93.91
5784,25.4,94.3
5785,25.4,89.9
5786,25.4,88.9
5787,25.4,89.55
5788,25.4,100.45
5789,25.4,113.91
5790,25.4,133.26
5791,25.4,126.24
5792,25.4,108.71
5793,25.4,92.22
5794,25.4,84.44
5795,25.4,65.69
5796,25.4,44.9
5797,25.4,51.49
5798,25.4,79.46
5799,25.4,89.65
5800,25.4,104.39
5801,25.4,114.69
5802,25.4,219.84
5803,25.4,278.49
5804,25.4,166
5805,25.4,124.93
5806,25.4,109.78
5807,25.4,108.8
5808,25.4,99.15
5809,25.4,93.26
5810,25.4,91.41
5811,25.4,94.23
5812,25.4,104.16
5813,25.4,132.11
5814,25.4,146.67
5815,25.4,132.59
5816,25.4,113.7
5817,25.4,98.25
5818,25.4,89.95
5819,25.4,86.19
5820,25.4,80.23
5821,25.4,78.97
5822,25.4,81.87
5823,25.4,85.46
5824,25.4,99.16
5825,25.4,122.2
5826,25.4,142.69
5827,25.4,137.29
5828,25.4,112.71
5829,25.4,96.83
5830,25.4,95.36
5831,25.4,106.58
5832,25.4,98.18
5833,25.4,96.9
5834,25.4,95.59
5835,25.4,91.4
5836,25.4,94.1
5837,25.4,96.6
5838,25.4,101.8
5839,25.4,100.6
5840,25.4,84.92
5841,25.4,60.13
5842,25.4,18.34
5843,25.4,-5.54
5844,25.4,-8.98
5845,25.4,-11.57
5846,25.4,-20
5847,25.4,12.8
5848,25.4,75
5849,25.4,112.41
5850,25.4,136.53
5851,25.4,124.75
5852,25.4,106.76
5853,25.4,99.31
5854,25.4,88.88
5855,25.4,93.89
5856,25.4,85.99
5857,25.4,80.37
5858,25.4,79.57
5859,25.4,79.87
5860,25.4,76.57
5861,25.4,73.8
5862,25.4,72.09
5863,25.4,60.63
5864,25.4,41.27
5865,25.4,12.73
5866,25.4,-4.83
5867,25.4,-19.94
5868,25.4,-40.92
5869,25.4,-33.37
5870,25.4,-13.32
5871,25.4,23.99
5872,25.4,77.19
5873,25.4,110.53
5874,25.4,131.27
5875,25.4,123.79
5876,25.4,107.71
5877,25.4,102.01
5878,25.4,91.51
5879,25.4,91.24
5880,25.4,94.77
5881,25.4,92.39
5882,25.4,92.51
5883,25.4,92.22
5884,25.4,100.89
5885,25.4,113.2
5886,25.4,134.85
5887,25.4,131.94
5888,25.4,122.64
5889,25.4,102.83
5890,25.4,90.82
5891,25.4,85.02
5892,25.4,81.02
5893,25.4,83.46
5894,25.4,88.17
5895,25.4,94.16
5896,25.4,112.88
5897,25.4,143.19
5898,25.4,255.53
5899,25.4,210.49
5900,25.4,133.33
5901,25.4,114.71
5902,25.4,104
5903,25.4,99.58
5904,25.4,93
5905,25.4,91.5
5906,25.4,92.97
5907,25.4,96
5908,25.4,102.46
5909,25.4,123.9
5910,25.4,148.43
5911,25.4,133.95
5912,25.4,115.98
5913,25.4,98.88
5914,25.4,90.02
5915,25.4,84.8
5916,25.4,82.69
5917,25.4,84.12
5918,25.4,86.67
5919,25.4,91.49
5920,25.4,114.6
5921,25.4,179.9
5922,25.4,334.59
5923,25.4,340
5924,25.4,206.8
5925,25.4,132.47
5926,25.4,117.32
5927,25.4,108.2
5928,25.4,100.39
5929,25.4,98.1
5930,25.4,98.13
5931,25.4,96.6
5932,25.4,106.66
5933,25.4,139.4
5934,25.4,174.33
5935,25.4,152.58
5936,25.4,124.84
5937,25.4,107.21
5938,25.4,95.77
5939,25.4,91.89
5940,25.4,90.37
5941,25.4,89.25
5942,25.4,92.64
5943,25.4,100.45
5944,25.4,121.62
5945,25.4,153.43
5946,25.4,303
5947,25.4,181.95
5948,25.4,129.88
5949,25.4,108.97
5950,25.4,99.89
5951,25.4,101.27
5952,25.4,94.6
5953,25.4,90
5954,25.4,87.11
5955,25.4,80.57
5956,25.4,84.3
5957,25.4,106.76
5958,25.4,113.6
5959,25.4,119.04
5960,25.4,97.68
5961,25.4,97
5962,25.4,55.1
5963,25.4,3.69
5964,25.4,-13.39
5965,25.4,-21
5966,25.4,-10.1
5967,25.4,-10
5968,25.4,66.7
5969,25.4,84.13
5970,25.4,107.52
5971,25.4,120
5972,25.4,109.65
5973,25.4,87.7
5974,25.4,87.92
5975,25.4,68.7
5976,25.4,60.25
5977,25.4,50.06
5978,25.4,48.83
5979,25.4,58
5980,25.4,70
5981,25.4,93.29
5982,25.4,118.25
5983,25.4,120.07
5984,25.4,99.76
5985,25.4,77.75
5986,25.4,29.9
5987,25.4,3.78
5988,25.4,12.48
5989,25.4,32.8
5990,25.4,65.17
5991,25.4,76.07
5992,25.4,95
5993,25.4,100.16
5994,25.4,129.3
5995,25.4,134.47
5996,25.4,101
5997,25.4,95.5
5998,25.4,92.91
5999,25.4,102.3
6000,25.4,96.61
6001,25.4,94.73
6002,25.4,92.41
6003,25.4,94.4
6004,25.4,97.35
6005,25.4,100.26
6006,25.4,102.55
6007,25.4,95.04
6008,25.4,92
6009,25.4,51.52
6010,25.4,14.24
6011,25.4,5.48
6012,25.4,1.02
6013,25.4,0.44
6014,25.4,8.28
6015,25.4,47.65
6016,25.4,96.67
6017,25.4,124.52
6018,25.4,150.44
6019,25.4,131.13
6020,25.4,101.44
6021,25.4,91.85
6022,25.4,89.29
6023,25.4,93.91
6024,25.4,89.53
6025,25.4,83.68
6026,25.4,82
6027,25.4,82.39
6028,25.4,85.1
6029,25.4,83.36
6030,25.4,82.07
6031,25.4,76.73
6032,25.4,37.87
6033,25.4,8.29
6034,25.4,0.44
6035,25.4,0.04
6036,25.4,-0.02
6037,25.4,-2.69
6038,25.4,0.06
6039,25.4,54.5
6040,25.4,85.9
6041,25.4,107.83
6042,25.4,116.99
6043,25.4,124.31
6044,25.4,111.69
6045,25.4,102.29
6046,25.4,95.19
6047,25.4,85.31
6048,25.4,85.76
6049,25.4,79.39
6050,25.4,91.14
6051,25.4,85.59
6052,25.4,85.31
6053,25.4,113.43
6054,25.4,143.87
6055,25.4,163.97
6056,25.4,124.5
6057,25.4,107.6
6058,25.4,96.75
6059,25.4,86.29
6060,25.4,82.91
6061,25.4,73.61
6062,25.4,75.99
6063,25.4,67.27
6064,25.4,78.49
6065,25.4,110
6066,25.4,115.18
6067,25.4,112
6068,25.4,96.13
6069,25.4,88
6070,25.4,79.93
6071,25.4,69
6072,25.4,72
6073,25.4,61.4
6074,25.4,67.64
6075,25.4,65.33
6076,25.4,77.35
6077,25.4,98.42
6078,25.4,125.44
6079,25.4,110.43
6080,25.4,76.01
6081,25.4,40.37
6082,25.4,7.86
6083,25.4,-0.63
6084,25.4,0.16
6085,25.4,-1.06
6086,25.4,-1.83
6087,25.4,0
6088,25.4,23.26
6089,25.4,80.74
6090,25.4,99.9
6091,25.4,119.6
6092,25.4,126.3
6093,25.4,94
6094,25.4,74.9
6095,25.4,50
6096,25.4,40
6097,25.4,39.84
6098,25.4,33.96
6099,25.4,40
6100,25.4,48.48
6101,25.4,100.5
6102,25.4,103.5
6103,25.4,110.1
6104,25.4,97.45
6105,25.4,76.58
6106,25.4,43.68
6107,25.4,31.91
6108,25.4,20
6109,25.4,2.02
6110,25.4,55.1
6111,25.4,69.91
6112,25.4,98.79
6113,25.4,113.89
6114,25.4,141.18
6115,25.4,136.31
6116,25.4,114
6117,25.4,102.56
6118,25.4,101.08
6119,25.4,87.68
6120,25.4,81.87
6121,25.4,82.84
6122,25.4,80.76
6123,25.4,80.51
6124,25.4,84.6
6125,25.4,105.51
6126,25.4,133.55
6127,25.4,134.88
6128,25.4,103.43
6129,25.4,85.03
6130,25.4,77.99
6131,25.4,77.14
6132,25.4,75.8
6133,25.4,76
6134,25.4,77.04
6135,25.4,89.75
6136,25.4,100
6137,25.4,112.1
6138,25.4,196
6139,25.4,196.16
6140,25.4,117.08
6141,25.4,99.08
6142,25.4,91.78
6143,25.4,99.73
6144,25.4,90.52
6145,25.4,84.97
6146,25.4,82.37
6147,25.4,79.78
6148,25.4,85.98
6149,25.4,99.1
6150,25.4,119.55
6151,25.4,131.6
6152,25.4,90.4
6153,25.4,99.18
6154,25.4,91.15
6155,25.4,45
6156,25.4,48
6157,25.4,10
6158,25.4,49.91
6159,25.4,66.71
6160,25.4,72.98
6161,25.4,95.83
6162,25.4,100.1
6163,25.4,109.9
6164,25.4,103.4
6165,25.4,89.99
6166,25.4,95.32
6167,25.4,119.7
6168,25.4,107.6
6169,25.4,100.2
6170,25.4,92.8
6171,25.4,81
6172,25.4,73.11
6173,25.4,83.1
6174,25.4,112.9
6175,25.4,111
6176,25.4,105
6177,25.4,49.9
6178,25.4,8.15
6179,25.4,1.11
6180,25.4,0.25
6181,25.4,-0.14
6182,25.4,0.54
6183,25.4,10.33
6184,25.4,65.09
6185,25.4,100.86
6186,25.4,126.58
6187,25.4,121.71
6188,25.4,109.9
6189,25.4,93.75
6190,25.4,89.9
6191,25.4,81.77
6192,25.4,79.9
6193,25.4,73.28
6194,25.4,75.76
6195,25.4,71.32
6196,25.4,72.6
6197,25.4,75.94
6198,25.4,99.9
6199,25.4,106
6200,25.4,54.07
6201,25.4,10.92
6202,25.4,0.07
6203,25.4,0
6204,25.4,-0.01
6205,25.4,-0.4
6206,25.4,-0.2
6207,25.4,19.25
6208,25.4,82.25
6209,25.4,109.2
6210,25.4,130.5
6211,25.4,126.78
6212,25.4,110.79
6213,25.4,104.21
6214,25.4,92.6
6215,25.4,92.99
6216,25.4,81.59
6217,25.4,78.48
6218,25.4,82.42
6219,25.4,79.3
6220,25.4,80.1
6221,25.4,108
6222,25.4,128.14
6223,25.4,146.06
6224,25.4,126.4
6225,25.4,104.6
6226,25.4,95.25
6227,25.4,84.42
6228,25.4,74.33
6229,25.4,64.68
6230,25.4,59.54
6231,25.4,60.25
6232,25.4,79.17
6233,25.4,101.66
6234,25.4,108.8
6235,25.4,109.01
6236,25.4,90.1
6237,25.4,78.81
6238,25.4,75
6239,25.4,85.54
6240,25.4,82.3
6241,25.4,78.7
6242,25.4,77.2
6243,25.4,73
6244,25.4,76.93
6245,25.4,94.89
6246,25.4,127.44
6247,25.4,129.19
6248,25.4,98.19
6249,25.4,79.9
6250,25.4,67.46
6251,25.4,48.67
6252,25.4,28
6253,25.4,7.45
6254,25.4,28.6
6255,25.4,59.98
6256,25.4,78.86
6257,25.4,111.4
6258,25.4,130.56
6259,25.4,109.9
6260,25.4,94.9
6261,25.4,87.19
6262,25.4,82.63
6263,25.4,78.05
6264,25.4,77.32
6265,25.4,78.05
6266,25.4,77.01
6267,25.4,74.65
6268,25.4,83.22
6269,25.4,99.9
6270,25.4,138.92
6271,25.4,131.78
6272,25.4,98.55
6273,25.4,77.79
6274,25.4,47.82
6275,25.4,5.49
6276,25.4,0
6277,25.4,-0.07
6278,25.4,0.69
6279,25.4,34.87
6280,25.4,79.12
6281,25.4,109.67
6282,25.4,129.92
6283,25.4,108.24
6284,25.4,88.72
6285,25.4,82.53
6286,25.4,73.79
6287,25.4,75.85
6288,25.4,76.09
6289,25.4,86.07
6290,25.4,88.74
6291,25.4,81
6292,25.4,88.25
6293,25.4,111.55
6294,25.4,141.62
6295,25.4,123.7
6296,25.4,97.28
6297,25.4,74.81
6298,25.4,45.76
6299,25.4,4.97
6300,25.4,-0.07
6301,25.4,-0.09
6302,25.4,9
6303,25.4,51.21
6304,25.4,90.83
6305,25.4,114.01
6306,25.4,133.94
6307,25.4,113.5
6308,25.4,91.06
6309,25.4,88.97
6310,25.4,78.87
6311,25.4,72.38
6312,25.4,74.04
6313,25.4,73.42
6314,25.4,69.97
6315,25.4,73
6316,25.4,79.27
6317,25.4,108.64
6318,25.4,141.45
6319,25.4,108.7
6320,25.4,88.92
6321,25.4,62.05
6322,25.4,24.69
6323,25.4,8.35
6324,25.4,-0.04
6325,25.4,0.07
6326,25.4,8.5
6327,25.4,44.34
6328,25.4,85.12
6329,25.4,107.28
6330,25.4,147.21
6331,25.4,109.65
6332,25.4,91.07
6333,25.4,87.8
6334,25.4,87.08
6335,25.4,88.29
6336,25.4,85.3
6337,25.4,82
6338,25.4,82.19
6339,25.4,86.38
6340,25.4,89.48
6341,25.4,98.07
6342,25.4,102.28
6343,25.4,85.94
6344,25.4,61.21
6345,25.4,22
6346,25.4,3.15
6347,25.4,0
6348,25.4,-3.36
6349,25.4,-3.95
6350,25.4,1.09
6351,25.4,43.14
6352,25.4,86.37
6353,25.4,125.93
6354,25.4,144
6355,25.4,113
6356,25.4,95.06
6357,25.4,93.6
6358,25.4,86.72
6359,25.4,98.3
6360,25.4,90.05
6361,25.4,89.93
6362,25.4,89.56
6363,25.4,90.75
6364,25.4,91.05
6365,25.4,95.64
6366,25.4,98.2
6367,25.4,83.47
6368,25.4,64.9
6369,25.4,26.17
6370,25.4,12.25
6371,25.4,11.5
6372,25.4,0.21
6373,25.4,0.01
6374,25.4,9.66
6375,25.4,58.28
6376,25.4,103.19
6377,25.4,131.02
6378,25.4,162.06
6379,25.4,128
6380,25.4,109.35
6381,25.4,98.76
6382,25.4,92
6383,25.4,87.3
6384,25.4,80.15
6385,25.4,81.6
6386,25.4,82.77
6387,25.4,84.03
6388,25.4,90.9
6389,25.4,130.69
6390,25.4,203.73
6391,25.4,151.33
6392,25.4,109.99
6393,25.4,96.9
6394,25.4,80.16
6395,25.4,78.94
6396,25.4,73
6397,25.4,70.42
6398,25.4,69.53
6399,25.4,90.54
6400,25.4,118.24
6401,25.4,205.51
6402,25.4,283.29
6403,25.4,167.99
6404,25.4,108.87
6405,25.4,90.84
6406,25.4,84.49
6407,25.4,82.9
6408,25.4,77.25
6409,25.4,76.8
6410,25.4,77
6411,25.4,72.11
6412,25.4,79.7
6413,25.4,101.7
6414,25.4,138.99
6415,25.4,127.4
6416,25.4,100.07
6417,25.4,85.62
6418,25.4,78.38
6419,25.4,69.22
6420,25.4,60.88
6421,25.4,55.11
6422,25.4,68
6423,25.4,76.93
6424,25.4,92.38
6425,25.4,113.64
6426,25.4,124.69
6427,25.4,102.28
6428,25.4,80.5
6429,25.4,76.51
6430,25.4,67
6431,25.4,62.18
6432,25.4,77
6433,25.4,69
6434,25.4,56.8
6435,25.4,73.27
6436,25.4,68.77
6437,25.4,83.2
6438,25.4,95.53
6439,25.4,100.39
6440,25.4,101.5
6441,25.4,97
6442,25.4,85.1
6443,25.4,85.55
6444,25.4,76
6445,25.4,85
6446,25.4,79.82
6447,25.4,97.58
6448,25.4,118.74
6449,25.4,174.08
6450,25.4,199.39
6451,25.4,131.84
6452,25.4,103.5
6453,25.4,98
6454,25.4,88.94
6455,25.4,58.52
6456,25.4,50.82
6457,25.4,45.86
6458,25.4,43.07
6459,25.4,39.17
6460,25.4,43.4
6461,25.4,66.15
6462,25.4,85.2
6463,25.4,83.4
6464,25.4,64.98
6465,25.4,45.96
6466,25.4,31.62
6467,25.4,17
6468,25.4,11.9
6469,25.4,11.6
6470,25.4,30.41
6471,25.4,47
6472,25.4,63.68
6473,25.4,80
6474,25.4,95.1
6475,25.4,82.14
6476,25.4,61.04
6477,25.4,52.29
6478,25.4,36.3
6479,25.4,0.05
6480,25.4,-0.11
6481,25.4,-1.02
6482,25.4,-0.59
6483,25.4,-5.85
6484,25.4,-1.84
6485,25.4,0.42
6486,25.4,25.42
6487,25.4,40.54
6488,25.4,7.78
6489,25.4,0
6490,25.4,-1.62
6491,25.4,0
6492,25.4,0.3
6493,25.4,3.88
6494,25.4,4.93
6495,25.4,18.3
6496,25.4,52.97
6497,25.4,72.5
6498,25.4,78.96
6499,25.4,72.73
6500,25.4,44.72
6501,25.4,42.5
6502,25.4,25.2
6503,25.4,1.77
6504,25.4,3.03
6505,25.4,3.29
6506,25.4,3.16
6507,25.4,3.27
6508,25.4,4.15
6509,25.4,11.96
6510,25.4,39.9
6511,25.4,42.01
6512,25.4,35.17
6513,25.4,9.83
6514,25.4,3.82
6515,25.4,0.66
6516,25.4,0
6517,25.4,0
6518,25.4,0.06
6519,25.4,9.83
6520,25.4,75
6521,25.4,105.2
6522,25.4,144.77
6523,25.4,141.98
6524,25.4,105.5
6525,25.4,94.5
6526,25.4,90.22
6527,25.4,107.4
6528,25.4,111
6529,25.4,82
6530,25.4,99.3
6531,25.4,99.97
6532,25.4,84.9
6533,25.4,75.1
6534,25.4,98
6535,25.4,94.43
6536,25.4,54.43
6537,25.4,1.33
6538,25.4,0
6539,25.4,-0.01
6540,25.4,-0.5
6541,25.4,-0.45
6542,25.4,0
6543,25.4,42.63
6544,25.4,96.61
6545,25.4,150.6
6546,25.4,166.16
